"GAME_ID","GAME_DATE","TEAM_ABBR","OPP_ABBR"
"201712020CGY","2017-12-02","EDM","CGY"
"201712020CGY","2017-12-02","CGY","EDM"
"201712020DAL","2017-12-02","CHI","DAL"
"201712020DAL","2017-12-02","DAL","CHI"
"201712020MIN","2017-12-02","STL","MIN"
"201712020MIN","2017-12-02","MIN","STL"
"201712020MTL","2017-12-02","DET","MTL"
"201712020MTL","2017-12-02","MTL","DET"
"201712020NSH","2017-12-02","ANA","NSH"
"201712020NSH","2017-12-02","NSH","ANA"
"201712020PHI","2017-12-02","BOS","PHI"
"201712020PHI","2017-12-02","PHI","BOS"
"201712020PIT","2017-12-02","BUF","PIT"
"201712020PIT","2017-12-02","PIT","BUF"
"201712020TBL","2017-12-02","SJS","TBL"
"201712020TBL","2017-12-02","TBL","SJS"
"201712020VAN","2017-12-02","TOR","VAN"
"201712020VAN","2017-12-02","VAN","TOR"
"201712020WSH","2017-12-02","CBJ","WSH"
"201712020WSH","2017-12-02","WSH","CBJ"
"201712030CHI","2017-12-03","LAK","CHI"
"201712030CHI","2017-12-03","CHI","LAK"
"201712030COL","2017-12-03","DAL","COL"
"201712030COL","2017-12-03","COL","DAL"
"201712030VEG","2017-12-03","ARI","VEG"
"201712030VEG","2017-12-03","VEG","ARI"
"201712030WPG","2017-12-03","OTT","WPG"
"201712030WPG","2017-12-03","WPG","OTT"
"201712040CGY","2017-12-04","PHI","CGY"
"201712040CGY","2017-12-04","CGY","PHI"
"201712040FLA","2017-12-04","NYI","FLA"
"201712040FLA","2017-12-04","FLA","NYI"
"201712040NSH","2017-12-04","BOS","NSH"
"201712040NSH","2017-12-04","NSH","BOS"
"201712040WSH","2017-12-04","SJS","WSH"
"201712040WSH","2017-12-04","WSH","SJS"
"201712050CBJ","2017-12-05","NJD","CBJ"
"201712050CBJ","2017-12-05","CBJ","NJD"
"201712050COL","2017-12-05","BUF","COL"
"201712050COL","2017-12-05","COL","BUF"
"201712050DAL","2017-12-05","NSH","DAL"
"201712050DAL","2017-12-05","DAL","NSH"
"201712050DET","2017-12-05","WPG","DET"
"201712050DET","2017-12-05","DET","WPG"
"201712050LAK","2017-12-05","MIN","LAK"
"201712050LAK","2017-12-05","LAK","MIN"
"201712050MTL","2017-12-05","STL","MTL"
"201712050MTL","2017-12-05","MTL","STL"
"201712050PIT","2017-12-05","NYR","PIT"
"201712050PIT","2017-12-05","PIT","NYR"
"201712050TBL","2017-12-05","NYI","TBL"
"201712050TBL","2017-12-05","TBL","NYI"
"201712050VAN","2017-12-05","CAR","VAN"
"201712050VAN","2017-12-05","VAN","CAR"
"201712050VEG","2017-12-05","ANA","VEG"
"201712050VEG","2017-12-05","VEG","ANA"
"201712060ANA","2017-12-06","OTT","ANA"
"201712060ANA","2017-12-06","ANA","OTT"
"201712060EDM","2017-12-06","PHI","EDM"
"201712060EDM","2017-12-06","EDM","PHI"
"201712060TOR","2017-12-06","CGY","TOR"
"201712060TOR","2017-12-06","TOR","CGY"
"201712060WSH","2017-12-06","CHI","WSH"
"201712060WSH","2017-12-06","WSH","CHI"
"201712070BOS","2017-12-07","ARI","BOS"
"201712070BOS","2017-12-07","BOS","ARI"
"201712070FLA","2017-12-07","WPG","FLA"
"201712070FLA","2017-12-07","FLA","WPG"
"201712070LAK","2017-12-07","OTT","LAK"
"201712070LAK","2017-12-07","LAK","OTT"
"201712070MTL","2017-12-07","CGY","MTL"
"201712070MTL","2017-12-07","MTL","CGY"
"201712070PIT","2017-12-07","NYI","PIT"
"201712070PIT","2017-12-07","PIT","NYI"
"201712070SJS","2017-12-07","CAR","SJS"
"201712070SJS","2017-12-07","SJS","CAR"
"201712070STL","2017-12-07","DAL","STL"
"201712070STL","2017-12-07","STL","DAL"
"201712070TBL","2017-12-07","COL","TBL"
"201712070TBL","2017-12-07","TBL","COL"
"201712070VAN","2017-12-07","PHI","VAN"
"201712070VAN","2017-12-07","VAN","PHI"
"201712080ANA","2017-12-08","MIN","ANA"
"201712080ANA","2017-12-08","ANA","MIN"
"201712080CHI","2017-12-08","BUF","CHI"
"201712080CHI","2017-12-08","CHI","BUF"
"201712080NJD","2017-12-08","CBJ","NJD"
"201712080NJD","2017-12-08","NJD","CBJ"
"201712080NSH","2017-12-08","VEG","NSH"
"201712080NSH","2017-12-08","NSH","VEG"
"201712080WSH","2017-12-08","NYR","WSH"
"201712080WSH","2017-12-08","WSH","NYR"
"201712090BOS","2017-12-09","NYI","BOS"
"201712090BOS","2017-12-09","BOS","NYI"
"201712090CBJ","2017-12-09","ARI","CBJ"
"201712090CBJ","2017-12-09","CBJ","ARI"
"201712090CGY","2017-12-09","VAN","CGY"
"201712090CGY","2017-12-09","CGY","VAN"
"201712090DAL","2017-12-09","VEG","DAL"
"201712090DAL","2017-12-09","DAL","VEG"
"201712090DET","2017-12-09","STL","DET"
"201712090DET","2017-12-09","DET","STL"
"201712090FLA","2017-12-09","COL","FLA"
"201712090FLA","2017-12-09","FLA","COL"
"201712090LAK","2017-12-09","CAR","LAK"
"201712090LAK","2017-12-09","LAK","CAR"
"201712090MTL","2017-12-09","EDM","MTL"
"201712090MTL","2017-12-09","MTL","EDM"
"201712090NYR","2017-12-09","NJD","NYR"
"201712090NYR","2017-12-09","NYR","NJD"
"201712090PIT","2017-12-09","TOR","PIT"
"201712090PIT","2017-12-09","PIT","TOR"
"201712090SJS","2017-12-09","OTT","SJS"
"201712090SJS","2017-12-09","SJS","OTT"
"201712090TBL","2017-12-09","WPG","TBL"
"201712090TBL","2017-12-09","TBL","WPG"
"201712100CHI","2017-12-10","ARI","CHI"
"201712100CHI","2017-12-10","CHI","ARI"
"201712100SJS","2017-12-10","MIN","SJS"
"201712100SJS","2017-12-10","SJS","MIN"
"201712100STL","2017-12-10","BUF","STL"
"201712100STL","2017-12-10","STL","BUF"
"201712100TOR","2017-12-10","EDM","TOR"
"201712100TOR","2017-12-10","TOR","EDM"
"201712110ANA","2017-12-11","CAR","ANA"
"201712110ANA","2017-12-11","ANA","CAR"
"201712110DET","2017-12-11","FLA","DET"
"201712110DET","2017-12-11","DET","FLA"
"201712110NYI","2017-12-11","WSH","NYI"
"201712110NYI","2017-12-11","NYI","WSH"
"201712110NYR","2017-12-11","DAL","NYR"
"201712110NYR","2017-12-11","NYR","DAL"
"201712110PIT","2017-12-11","COL","PIT"
"201712110PIT","2017-12-11","PIT","COL"
"201712110WPG","2017-12-11","VAN","WPG"
"201712110WPG","2017-12-11","WPG","VAN"
"201712120BUF","2017-12-12","OTT","BUF"
"201712120BUF","2017-12-12","BUF","OTT"
"201712120CBJ","2017-12-12","EDM","CBJ"
"201712120CBJ","2017-12-12","CBJ","EDM"
"201712120CHI","2017-12-12","FLA","CHI"
"201712120CHI","2017-12-12","CHI","FLA"
"201712120MIN","2017-12-12","CGY","MIN"
"201712120MIN","2017-12-12","MIN","CGY"
"201712120NJD","2017-12-12","LAK","NJD"
"201712120NJD","2017-12-12","NJD","LAK"
"201712120PHI","2017-12-12","TOR","PHI"
"201712120PHI","2017-12-12","PHI","TOR"
"201712120STL","2017-12-12","TBL","STL"
"201712120STL","2017-12-12","STL","TBL"
"201712120VEG","2017-12-12","CAR","VEG"
"201712120VEG","2017-12-12","VEG","CAR"
"201712120WSH","2017-12-12","COL","WSH"
"201712120WSH","2017-12-12","WSH","COL"
"201712130DET","2017-12-13","BOS","DET"
"201712130DET","2017-12-13","DET","BOS"
"201712130NYI","2017-12-13","DAL","NYI"
"201712130NYI","2017-12-13","NYI","DAL"
"201712130OTT","2017-12-13","NYR","OTT"
"201712130OTT","2017-12-13","OTT","NYR"
"201712130VAN","2017-12-13","NSH","VAN"
"201712130VAN","2017-12-13","VAN","NSH"
"201712140ARI","2017-12-14","TBL","ARI"
"201712140ARI","2017-12-14","ARI","TBL"
"201712140BOS","2017-12-14","WSH","BOS"
"201712140BOS","2017-12-14","BOS","WSH"
"201712140CBJ","2017-12-14","NYI","CBJ"
"201712140CBJ","2017-12-14","CBJ","NYI"
"201712140CGY","2017-12-14","SJS","CGY"
"201712140CGY","2017-12-14","CGY","SJS"
"201712140COL","2017-12-14","FLA","COL"
"201712140COL","2017-12-14","COL","FLA"
"201712140EDM","2017-12-14","NSH","EDM"
"201712140EDM","2017-12-14","EDM","NSH"
"201712140MIN","2017-12-14","TOR","MIN"
"201712140MIN","2017-12-14","MIN","TOR"
"201712140MTL","2017-12-14","NJD","MTL"
"201712140MTL","2017-12-14","MTL","NJD"
"201712140PHI","2017-12-14","BUF","PHI"
"201712140PHI","2017-12-14","PHI","BUF"
"201712140STL","2017-12-14","ANA","STL"
"201712140STL","2017-12-14","STL","ANA"
"201712140VEG","2017-12-14","PIT","VEG"
"201712140VEG","2017-12-14","VEG","PIT"
"201712140WPG","2017-12-14","CHI","WPG"
"201712140WPG","2017-12-14","WPG","CHI"
"201712150BUF","2017-12-15","CAR","BUF"
"201712150BUF","2017-12-15","BUF","CAR"
"201712150DET","2017-12-15","TOR","DET"
"201712150DET","2017-12-15","DET","TOR"
"201712150NJD","2017-12-15","DAL","NJD"
"201712150NJD","2017-12-15","NJD","DAL"
"201712150NYR","2017-12-15","LAK","NYR"
"201712150NYR","2017-12-15","NYR","LAK"
"201712150VAN","2017-12-15","SJS","VAN"
"201712150VAN","2017-12-15","VAN","SJS"
"201712160ARI","2017-12-16","PIT","ARI"
"201712160ARI","2017-12-16","ARI","PIT"
"201712160BOS","2017-12-16","NYR","BOS"
"201712160BOS","2017-12-16","BOS","NYR"
"201712160CAR","2017-12-16","CBJ","CAR"
"201712160CAR","2017-12-16","CAR","CBJ"
"201712160CGY","2017-12-16","NSH","CGY"
"201712160CGY","2017-12-16","CGY","NSH"
"201712160COL","2017-12-16","TBL","COL"
"201712160COL","2017-12-16","COL","TBL"
"201712160MIN","2017-12-16","EDM","MIN"
"201712160MIN","2017-12-16","MIN","EDM"
"201712160NYI","2017-12-16","LAK","NYI"
"201712160NYI","2017-12-16","NYI","LAK"
"201712160OTT","2017-12-16","MTL","OTT"
"201712160OTT","2017-12-16","OTT","MTL"
"201712160PHI","2017-12-16","DAL","PHI"
"201712160PHI","2017-12-16","PHI","DAL"
"201712160STL","2017-12-16","WPG","STL"
"201712160STL","2017-12-16","STL","WPG"
"201712160WSH","2017-12-16","ANA","WSH"
"201712160WSH","2017-12-16","WSH","ANA"
"201712170CHI","2017-12-17","MIN","CHI"
"201712170CHI","2017-12-17","CHI","MIN"
"201712170VAN","2017-12-17","CGY","VAN"
"201712170VAN","2017-12-17","VAN","CGY"
"201712170VEG","2017-12-17","FLA","VEG"
"201712170VEG","2017-12-17","VEG","FLA"
"201712170WPG","2017-12-17","STL","WPG"
"201712170WPG","2017-12-17","WPG","STL"
"201712180BOS","2017-12-18","CBJ","BOS"
"201712180BOS","2017-12-18","BOS","CBJ"
"201712180COL","2017-12-18","PIT","COL"
"201712180COL","2017-12-18","COL","PIT"
"201712180EDM","2017-12-18","SJS","EDM"
"201712180EDM","2017-12-18","EDM","SJS"
"201712180NJD","2017-12-18","ANA","NJD"
"201712180NJD","2017-12-18","NJD","ANA"
"201712180PHI","2017-12-18","LAK","PHI"
"201712180PHI","2017-12-18","PHI","LAK"
"201712190ARI","2017-12-19","FLA","ARI"
"201712190ARI","2017-12-19","ARI","FLA"
"201712190BUF","2017-12-19","BOS","BUF"
"201712190BUF","2017-12-19","BUF","BOS"
"201712190DAL","2017-12-19","WSH","DAL"
"201712190DAL","2017-12-19","DAL","WSH"
"201712190NSH","2017-12-19","WPG","NSH"
"201712190NSH","2017-12-19","NSH","WPG"
"201712190NYI","2017-12-19","DET","NYI"
"201712190NYI","2017-12-19","NYI","DET"
"201712190NYR","2017-12-19","ANA","NYR"
"201712190NYR","2017-12-19","NYR","ANA"
"201712190OTT","2017-12-19","MIN","OTT"
"201712190OTT","2017-12-19","OTT","MIN"
"201712190TOR","2017-12-19","CAR","TOR"
"201712190TOR","2017-12-19","TOR","CAR"
"201712190VAN","2017-12-19","MTL","VAN"
"201712190VAN","2017-12-19","VAN","MTL"
"201712190VEG","2017-12-19","TBL","VEG"
"201712190VEG","2017-12-19","VEG","TBL"
"201712200CBJ","2017-12-20","TOR","CBJ"
"201712200CBJ","2017-12-20","CBJ","TOR"
"201712200CGY","2017-12-20","STL","CGY"
"201712200CGY","2017-12-20","CGY","STL"
"201712200PHI","2017-12-20","DET","PHI"
"201712200PHI","2017-12-20","PHI","DET"
"201712210BOS","2017-12-21","WPG","BOS"
"201712210BOS","2017-12-21","BOS","WPG"
"201712210DAL","2017-12-21","CHI","DAL"
"201712210DAL","2017-12-21","DAL","CHI"
"201712210EDM","2017-12-21","STL","EDM"
"201712210EDM","2017-12-21","EDM","STL"
"201712210LAK","2017-12-21","COL","LAK"
"201712210LAK","2017-12-21","LAK","COL"
"201712210NJD","2017-12-21","NYR","NJD"
"201712210NJD","2017-12-21","NJD","NYR"
"201712210NSH","2017-12-21","CAR","NSH"
"201712210NSH","2017-12-21","NSH","CAR"
"201712210NYI","2017-12-21","ANA","NYI"
"201712210NYI","2017-12-21","NYI","ANA"
"201712210PIT","2017-12-21","CBJ","PIT"
"201712210PIT","2017-12-21","PIT","CBJ"
"201712210SJS","2017-12-21","VAN","SJS"
"201712210SJS","2017-12-21","SJS","VAN"
"201712210TBL","2017-12-21","OTT","TBL"
"201712210TBL","2017-12-21","TBL","OTT"
"201712220ARI","2017-12-22","WSH","ARI"
"201712220ARI","2017-12-22","ARI","WSH"
"201712220BUF","2017-12-22","PHI","BUF"
"201712220BUF","2017-12-22","BUF","PHI"
"201712220CGY","2017-12-22","MTL","CGY"
"201712220CGY","2017-12-22","CGY","MTL"
"201712220FLA","2017-12-22","MIN","FLA"
"201712220FLA","2017-12-22","FLA","MIN"
"201712230ARI","2017-12-23","COL","ARI"
"201712230ARI","2017-12-23","ARI","COL"
"201712230BOS","2017-12-23","DET","BOS"
"201712230BOS","2017-12-23","BOS","DET"
"201712230CAR","2017-12-23","BUF","CAR"
"201712230CAR","2017-12-23","CAR","BUF"
"201712230CBJ","2017-12-23","PHI","CBJ"
"201712230CBJ","2017-12-23","CBJ","PHI"
"201712230DAL","2017-12-23","NSH","DAL"
"201712230DAL","2017-12-23","DAL","NSH"
"201712230EDM","2017-12-23","MTL","EDM"
"201712230EDM","2017-12-23","EDM","MTL"
"201712230FLA","2017-12-23","OTT","FLA"
"201712230FLA","2017-12-23","FLA","OTT"
"201712230NJD","2017-12-23","CHI","NJD"
"201712230NJD","2017-12-23","NJD","CHI"
"201712230NYI","2017-12-23","WPG","NYI"
"201712230NYI","2017-12-23","NYI","WPG"
"201712230NYR","2017-12-23","TOR","NYR"
"201712230NYR","2017-12-23","NYR","TOR"
"201712230PIT","2017-12-23","ANA","PIT"
"201712230PIT","2017-12-23","PIT","ANA"
"201712230SJS","2017-12-23","LAK","SJS"
"201712230SJS","2017-12-23","SJS","LAK"
"201712230TBL","2017-12-23","MIN","TBL"
"201712230TBL","2017-12-23","TBL","MIN"
"201712230VAN","2017-12-23","STL","VAN"
"201712230VAN","2017-12-23","VAN","STL"
"201712230VEG","2017-12-23","WSH","VEG"
"201712230VEG","2017-12-23","VEG","WSH"
"201712270ANA","2017-12-27","VEG","ANA"
"201712270ANA","2017-12-27","ANA","VEG"
"201712270BOS","2017-12-27","OTT","BOS"
"201712270BOS","2017-12-27","BOS","OTT"
"201712270CAR","2017-12-27","MTL","CAR"
"201712270CAR","2017-12-27","CAR","MTL"
"201712270COL","2017-12-27","ARI","COL"
"201712270COL","2017-12-27","COL","ARI"
"201712270MIN","2017-12-27","DAL","MIN"
"201712270MIN","2017-12-27","MIN","DAL"
"201712270NJD","2017-12-27","DET","NJD"
"201712270NJD","2017-12-27","NJD","DET"
"201712270NYI","2017-12-27","BUF","NYI"
"201712270NYI","2017-12-27","NYI","BUF"
"201712270NYR","2017-12-27","WSH","NYR"
"201712270NYR","2017-12-27","NYR","WSH"
"201712270PIT","2017-12-27","CBJ","PIT"
"201712270PIT","2017-12-27","PIT","CBJ"
"201712270STL","2017-12-27","NSH","STL"
"201712270STL","2017-12-27","STL","NSH"
"201712270WPG","2017-12-27","EDM","WPG"
"201712270WPG","2017-12-27","WPG","EDM"
"201712280ARI","2017-12-28","TOR","ARI"
"201712280ARI","2017-12-28","ARI","TOR"
"201712280FLA","2017-12-28","PHI","FLA"
"201712280FLA","2017-12-28","FLA","PHI"
"201712280LAK","2017-12-28","VEG","LAK"
"201712280LAK","2017-12-28","LAK","VEG"
"201712280SJS","2017-12-28","CGY","SJS"
"201712280SJS","2017-12-28","SJS","CGY"
"201712280TBL","2017-12-28","MTL","TBL"
"201712280TBL","2017-12-28","TBL","MTL"
"201712280VAN","2017-12-28","CHI","VAN"
"201712280VAN","2017-12-28","VAN","CHI"
"201712280WSH","2017-12-28","BOS","WSH"
"201712280WSH","2017-12-28","WSH","BOS"
"201712290ANA","2017-12-29","CGY","ANA"
"201712290ANA","2017-12-29","ANA","CGY"
"201712290CAR","2017-12-29","PIT","CAR"
"201712290CAR","2017-12-29","CAR","PIT"
"201712290COL","2017-12-29","TOR","COL"
"201712290COL","2017-12-29","COL","TOR"
"201712290DAL","2017-12-29","STL","DAL"
"201712290DAL","2017-12-29","DAL","STL"
"201712290DET","2017-12-29","NYR","DET"
"201712290DET","2017-12-29","DET","NYR"
"201712290EDM","2017-12-29","CHI","EDM"
"201712290EDM","2017-12-29","EDM","CHI"
"201712290MIN","2017-12-29","NSH","MIN"
"201712290MIN","2017-12-29","MIN","NSH"
"201712290NJD","2017-12-29","BUF","NJD"
"201712290NJD","2017-12-29","NJD","BUF"
"201712290OTT","2017-12-29","CBJ","OTT"
"201712290OTT","2017-12-29","OTT","CBJ"
"201712290TBL","2017-12-29","PHI","TBL"
"201712290TBL","2017-12-29","TBL","PHI"
"201712290WPG","2017-12-29","NYI","WPG"
"201712290WPG","2017-12-29","WPG","NYI"
"201712300FLA","2017-12-30","MTL","FLA"
"201712300FLA","2017-12-30","FLA","MTL"
"201712300NSH","2017-12-30","MIN","NSH"
"201712300NSH","2017-12-30","NSH","MIN"
"201712300OTT","2017-12-30","BOS","OTT"
"201712300OTT","2017-12-30","OTT","BOS"
"201712300STL","2017-12-30","CAR","STL"
"201712300STL","2017-12-30","STL","CAR"
"201712300VAN","2017-12-30","LAK","VAN"
"201712300VAN","2017-12-30","VAN","LAK"
"201712300WSH","2017-12-30","NJD","WSH"
"201712300WSH","2017-12-30","WSH","NJD"
"201712310ANA","2017-12-31","ARI","ANA"
"201712310ANA","2017-12-31","ANA","ARI"
"201712310CBJ","2017-12-31","TBL","CBJ"
"201712310CBJ","2017-12-31","CBJ","TBL"
"201712310CGY","2017-12-31","CHI","CGY"
"201712310CGY","2017-12-31","CGY","CHI"
"201712310COL","2017-12-31","NYI","COL"
"201712310COL","2017-12-31","COL","NYI"
"201712310DAL","2017-12-31","SJS","DAL"
"201712310DAL","2017-12-31","DAL","SJS"
"201712310DET","2017-12-31","PIT","DET"
"201712310DET","2017-12-31","DET","PIT"
"201712310EDM","2017-12-31","WPG","EDM"
"201712310EDM","2017-12-31","EDM","WPG"
"201712310VEG","2017-12-31","TOR","VEG"
"201712310VEG","2017-12-31","VEG","TOR"
"201801010BUF","2018-01-01","NYR","BUF"
"201801010BUF","2018-01-01","BUF","NYR"
"201801020CAR","2018-01-02","WSH","CAR"
"201801020CAR","2018-01-02","CAR","WSH"
"201801020COL","2018-01-02","WPG","COL"
"201801020COL","2018-01-02","COL","WPG"
"201801020DAL","2018-01-02","CBJ","DAL"
"201801020DAL","2018-01-02","DAL","CBJ"
"201801020EDM","2018-01-02","LAK","EDM"
"201801020EDM","2018-01-02","EDM","LAK"
"201801020MIN","2018-01-02","FLA","MIN"
"201801020MIN","2018-01-02","MIN","FLA"
"201801020MTL","2018-01-02","SJS","MTL"
"201801020MTL","2018-01-02","MTL","SJS"
"201801020NYI","2018-01-02","BOS","NYI"
"201801020NYI","2018-01-02","NYI","BOS"
"201801020PHI","2018-01-02","PIT","PHI"
"201801020PHI","2018-01-02","PHI","PIT"
"201801020STL","2018-01-02","NJD","STL"
"201801020STL","2018-01-02","STL","NJD"
"201801020TOR","2018-01-02","TBL","TOR"
"201801020TOR","2018-01-02","TOR","TBL"
"201801020VAN","2018-01-02","ANA","VAN"
"201801020VAN","2018-01-02","VAN","ANA"
"201801020VEG","2018-01-02","NSH","VEG"
"201801020VEG","2018-01-02","VEG","NSH"
"201801030DET","2018-01-03","OTT","DET"
"201801030DET","2018-01-03","DET","OTT"
"201801030NYR","2018-01-03","CHI","NYR"
"201801030NYR","2018-01-03","NYR","CHI"
"201801040ARI","2018-01-04","NSH","ARI"
"201801040ARI","2018-01-04","ARI","NSH"
"201801040CGY","2018-01-04","LAK","CGY"
"201801040CGY","2018-01-04","CGY","LAK"
"201801040COL","2018-01-04","CBJ","COL"
"201801040COL","2018-01-04","COL","CBJ"
"201801040DAL","2018-01-04","NJD","DAL"
"201801040DAL","2018-01-04","DAL","NJD"
"201801040EDM","2018-01-04","ANA","EDM"
"201801040EDM","2018-01-04","EDM","ANA"
"201801040MIN","2018-01-04","BUF","MIN"
"201801040MIN","2018-01-04","MIN","BUF"
"201801040MTL","2018-01-04","TBL","MTL"
"201801040MTL","2018-01-04","MTL","TBL"
"201801040PHI","2018-01-04","NYI","PHI"
"201801040PHI","2018-01-04","PHI","NYI"
"201801040PIT","2018-01-04","CAR","PIT"
"201801040PIT","2018-01-04","PIT","CAR"
"201801040STL","2018-01-04","VEG","STL"
"201801040STL","2018-01-04","STL","VEG"
"201801040TOR","2018-01-04","SJS","TOR"
"201801040TOR","2018-01-04","TOR","SJS"
"201801050CHI","2018-01-05","VEG","CHI"
"201801050CHI","2018-01-05","CHI","VEG"
"201801050DET","2018-01-05","FLA","DET"
"201801050DET","2018-01-05","DET","FLA"
"201801050NYI","2018-01-05","PIT","NYI"
"201801050NYI","2018-01-05","NYI","PIT"
"201801050OTT","2018-01-05","SJS","OTT"
"201801050OTT","2018-01-05","OTT","SJS"
"201801050WPG","2018-01-05","BUF","WPG"
"201801050WPG","2018-01-05","WPG","BUF"
"201801060ARI","2018-01-06","NYR","ARI"
"201801060ARI","2018-01-06","ARI","NYR"
"201801060BOS","2018-01-06","CAR","BOS"
"201801060BOS","2018-01-06","BOS","CAR"
"201801060CGY","2018-01-06","ANA","CGY"
"201801060CGY","2018-01-06","CGY","ANA"
"201801060COL","2018-01-06","MIN","COL"
"201801060COL","2018-01-06","COL","MIN"
"201801060DAL","2018-01-06","EDM","DAL"
"201801060DAL","2018-01-06","DAL","EDM"
"201801060LAK","2018-01-06","NSH","LAK"
"201801060LAK","2018-01-06","LAK","NSH"
"201801060OTT","2018-01-06","TBL","OTT"
"201801060OTT","2018-01-06","OTT","TBL"
"201801060PHI","2018-01-06","STL","PHI"
"201801060PHI","2018-01-06","PHI","STL"
"201801060TOR","2018-01-06","VAN","TOR"
"201801060TOR","2018-01-06","TOR","VAN"
"201801070CBJ","2018-01-07","FLA","CBJ"
"201801070CBJ","2018-01-07","CBJ","FLA"
"201801070CHI","2018-01-07","EDM","CHI"
"201801070CHI","2018-01-07","CHI","EDM"
"201801070DET","2018-01-07","TBL","DET"
"201801070DET","2018-01-07","DET","TBL"
"201801070MTL","2018-01-07","VAN","MTL"
"201801070MTL","2018-01-07","MTL","VAN"
"201801070NYI","2018-01-07","NJD","NYI"
"201801070NYI","2018-01-07","NYI","NJD"
"201801070PHI","2018-01-07","BUF","PHI"
"201801070PHI","2018-01-07","PHI","BUF"
"201801070PIT","2018-01-07","BOS","PIT"
"201801070PIT","2018-01-07","PIT","BOS"
"201801070VEG","2018-01-07","NYR","VEG"
"201801070VEG","2018-01-07","VEG","NYR"
"201801070WPG","2018-01-07","SJS","WPG"
"201801070WPG","2018-01-07","WPG","SJS"
"201801070WSH","2018-01-07","STL","WSH"
"201801070WSH","2018-01-07","WSH","STL"
"201801080TOR","2018-01-08","CBJ","TOR"
"201801080TOR","2018-01-08","TOR","CBJ"
"201801090BUF","2018-01-09","WPG","BUF"
"201801090BUF","2018-01-09","BUF","WPG"
"201801090MIN","2018-01-09","CGY","MIN"
"201801090MIN","2018-01-09","MIN","CGY"
"201801090NSH","2018-01-09","EDM","NSH"
"201801090NSH","2018-01-09","NSH","EDM"
"201801090OTT","2018-01-09","CHI","OTT"
"201801090OTT","2018-01-09","OTT","CHI"
"201801090STL","2018-01-09","FLA","STL"
"201801090STL","2018-01-09","STL","FLA"
"201801090TBL","2018-01-09","CAR","TBL"
"201801090TBL","2018-01-09","TBL","CAR"
"201801090WSH","2018-01-09","VAN","WSH"
"201801090WSH","2018-01-09","WSH","VAN"
"201801100CHI","2018-01-10","MIN","CHI"
"201801100CHI","2018-01-10","CHI","MIN"
"201801100TOR","2018-01-10","OTT","TOR"
"201801100TOR","2018-01-10","TOR","OTT"
"201801110BUF","2018-01-11","CBJ","BUF"
"201801110BUF","2018-01-11","BUF","CBJ"
"201801110TBL","2018-01-11","CGY","TBL"
"201801110TBL","2018-01-11","TBL","CGY"
"201801110WSH","2018-01-11","CAR","WSH"
"201801110WSH","2018-01-11","WSH","CAR"
"201801120ARI","2018-01-12","EDM","ARI"
"201801120ARI","2018-01-12","ARI","EDM"
"201801120CAR","2018-01-12","WSH","CAR"
"201801120CAR","2018-01-12","CAR","WSH"
"201801120CBJ","2018-01-12","VAN","CBJ"
"201801120CBJ","2018-01-12","CBJ","VAN"
"201801120CHI","2018-01-12","WPG","CHI"
"201801120CHI","2018-01-12","CHI","WPG"
"201801120FLA","2018-01-12","CGY","FLA"
"201801120FLA","2018-01-12","FLA","CGY"
"201801130DAL","2018-01-13","COL","DAL"
"201801130DAL","2018-01-13","DAL","COL"
"201801130LAK","2018-01-13","ANA","LAK"
"201801130LAK","2018-01-13","LAK","ANA"
"201801130MIN","2018-01-13","WPG","MIN"
"201801130MIN","2018-01-13","MIN","WPG"
"201801130MTL","2018-01-13","BOS","MTL"
"201801130MTL","2018-01-13","MTL","BOS"
"201801130NJD","2018-01-13","PHI","NJD"
"201801130NJD","2018-01-13","NJD","PHI"
"201801130NYR","2018-01-13","NYI","NYR"
"201801130NYR","2018-01-13","NYR","NYI"
"201801130PIT","2018-01-13","DET","PIT"
"201801130PIT","2018-01-13","PIT","DET"
"201801130SJS","2018-01-13","ARI","SJS"
"201801130SJS","2018-01-13","SJS","ARI"
"201801130VEG","2018-01-13","EDM","VEG"
"201801130VEG","2018-01-13","VEG","EDM"
"201801140CAR","2018-01-14","CGY","CAR"
"201801140CAR","2018-01-14","CAR","CGY"
"201801140CHI","2018-01-14","DET","CHI"
"201801140CHI","2018-01-14","CHI","DET"
"201801140MIN","2018-01-14","VAN","MIN"
"201801140MIN","2018-01-14","MIN","VAN"
"201801140PIT","2018-01-14","NYR","PIT"
"201801140PIT","2018-01-14","PIT","NYR"
"201801150BOS","2018-01-15","DAL","BOS"
"201801150BOS","2018-01-15","BOS","DAL"
"201801150COL","2018-01-15","ANA","COL"
"201801150COL","2018-01-15","COL","ANA"
"201801150LAK","2018-01-15","SJS","LAK"
"201801150LAK","2018-01-15","LAK","SJS"
"201801150MTL","2018-01-15","NYI","MTL"
"201801150MTL","2018-01-15","MTL","NYI"
"201801160ARI","2018-01-16","SJS","ARI"
"201801160ARI","2018-01-16","ARI","SJS"
"201801160DET","2018-01-16","DAL","DET"
"201801160DET","2018-01-16","DET","DAL"
"201801160NSH","2018-01-16","VEG","NSH"
"201801160NSH","2018-01-16","NSH","VEG"
"201801160NYI","2018-01-16","NJD","NYI"
"201801160NYI","2018-01-16","NYI","NJD"
"201801160NYR","2018-01-16","PHI","NYR"
"201801160NYR","2018-01-16","NYR","PHI"
